fingerprint,mean_bw
ParkBenchInd001 F10BDE279AE71515DDCCCC61DC19AC8765F8A3CC,9274.057813484562
AutoNoMe 1A3AC11BF85CE386E19863F5CDF7769BA30E4A06,9272.432577189666
cragg BDC1174C794B556C47B7CCE61FFE65FB16727B6C,9270.172652804033
Unnamed 072353C3EC463523481BBCEBBB568332FA6F60A1,9269.623503465657
smell D5CE23DB99DC4C687C32B754607D437775D43F06,9269.014020163831
ihuhubhd1wya C596D85AB2641BEC96106AE62E5F72C751B7BE22,9268.743698802773
Ololosha 8CE49C6A985245108377C08ED273FDCB40E0F7CC,9266.33593257719
ididnteditheconfig 6DE5102820C190154DF41401F770E3D2660DF669,9264.967076244486
csUniHB FEDE31337E4E19E06B97D282F08B0A0E8B9C5526,9262.388862633901
Quintex11 B7047FBDE9C53C39011CA84E5CB2A8E3543066D0,9260.089870825455
Unnamed 1F8EEC1C00B1E9D8A5EE950E3C40C8BA641B67BF,9255.246376811594
ZKP1984 7C22E89AB620E77DF1B4A33787A5EC3F2AB4A8D1,9254.240311909261
madness 381EC209A77FC5365B94CE219420BA01A6F0DA2E,9252.657529930688
torbridge CD2E32C0F3D14D35D90A1C7C6BDD78ADFAF6DF47,9250.979836168872
coi 0EE2082AB57AAF919277685B279292E1465BCE4F,9247.014256458728
KenRelay1 65695D1FDB0841062CB04302C566E0709464D627,9246.019139886577
utopiansoda 53ABBCBA1758BF243635EA94FBF49B00CBC74EA6,9245.618304977948
lairofthesnark CD5F85DB39C5496558060305AE0B715BE54B794B,9242.595541902961
Isoalliin ED3ACBBB89C5F1597A44A65D2FA203BDB8E208F2,9242.007718966603
Tor4gaitheis 2A5DC4F4FB289D9D3646EBF85642BA4D632785AF,9238.344833018273
NoSpyAllowed 6C5BC67DAE6E6D98FFD7E75558032F28EADFF2FA,9237.842942659105
bachforever 9DB400402B545DC41DE342E14644F74B7DA4F789,9236.68234089477
Belgarath4TOR2 AE1337069C16BD843B6767328919C3349770459D,9233.999133585381
da3dalus 01C2DF6BD24025ACC203D73A27AB724DED1CADDD,9233.51165721487
Unnamed 08B3A07558E8A4CBB11F5091821699C674878F62,9232.861846250787
Unnamed 033FC3612BC86CB69F4F9C3C27603B403D5624DF,9232.217312539382
JennyRelay F00C8B7589FEE52BE84387CDB422C1F1386979C0,9231.719911783237
fiedlerRelay05 9B33C0437062F12DC137F757A745FC04CEA26231,9229.303087586639
ZwiebelSaft D67A5C2DA07276B6E6D0C402892482CEA3570A57,9227.641540642722
Nozel12 192BE1B050651A989583FEA7B6B741FD6B3BACF2,9225.984798361687
Ceres 234D670EAA794F092F7BD758D5D2AA7F4E3FFBE3,9224.739918084435
MarshaPJohnson E5D27749D346452393F68BD03D72CB0C258BC890,9223.925960932576
chieftain 72749A538E9ACA13114B38D2E6DDC6AFDE1859B5,9216.937539382483
granby 0D8502B8D99AC5C6CEA36D7DBFF0C7F2FBAC0ED9,9215.604048519219
NonsenseInc 19AB020251619A8E25F5FAA5EA5B90135340FA8B,9213.116808443603
DRDONETRA 0F72ED757A1EBE87A29C84CBD3F38237F3C550A7,9212.059703843728
angryrocket FA20DD632DC3FA597DE8A2E15EF677EF31C01EE2,9210.906427221173
TonyBamanaboni FE6E6C63B702CDBCA98DD664BD81CC9CDA358E2E,9208.361846250787
Serge BA44A889E64B93FAA2B114E02C2A279A8555C533,9206.945730938878
AmansAequi BEA7C058ECD27BE8E73A76CBE13A917A83192685,9203.379253308129
EXITnodaRT F0FAF8AEA1DD846A2A82E2D424D10877742000A1,9202.275913673597
Unnamed 11C3D14A1166AEDED6D247A32DE6451F6C95223A,9200.20597038437
freedomtower01 4F8B717ADF28BCDCF56B50D6546047A46238727C,9197.584278512915
athoxx FA5647DE9745BA239C9F34E262512C99605472C9,9195.30229993699
VelociRapTor 661EBD854F07109F0F7CEDC86C2A3F565FC01C3B,9193.691792690612
Maurer01 FD9C2B4428E3FAB0CBAE2D560F9D348EFCC22F0F,9191.831049149338
smell 083B43F9408D3A51C37C734E442A09B2FBA1862B,9187.08829552615
Unnamed 75258E755064AA2412BC6BAB885756A3201F8C73,9185.009136735978
BOOTCHAROO2 E14D10669DD6E472235F8F0161544B4E7B7CB3C7,9184.375551354757
lavillederobots 897EBBD5B5325559E0E3650792F68CE068DA69E5,9183.617123503467
toloso 270934A4F7B669AA387F2D475FBE793D03694547,9183.596172022686
wimbakinemar 975DF2CA6288228044A9162FF0D38B3EE15298CD,9183.205025204788
hoFFy F381D6294A93A0078B76D0DCA332133CF5C8F687,9181.570888468808
mamafisch 1B54FC6897A77F5BD006D0DB06971735E6527D1E,9177.86925015753
Sensenmann B4728B3B3A4DA4750E5766AAC7789F4A3488F45E,9174.115705734092
angeltest31 2F8B9500DC98C13FD28CC51E47D3416DE423ED78,9173.978575929426
willcarey 2572FBDDA4567DA66E7684A9A3C5B4E4A54BBB37,9172.375945179583
Unnamed 12CF84D3D2E30BB9799BFC0E1DDDFDA8D35AF007,9164.397605545053
stoychev C5BF27560E4B007365FBA96D32F9E74614218C8E,9162.25842785129
GermanCraft1 5665A3904C89E22E971305EE8C1997BCA4123C69,9161.095148078137
NetOverflow E2FE887802664185337E690B39FDFEC5724F0A70,9154.356332703213
Unnamed B8BB6758057402B1EF636A3B9D05D6CF46C4A55A,9152.531899810963
Freedif 5E18014F791A1FBA26BC79247E9A5C6212788AA8,9151.489051669818
Belgium 31D270A38505D4BFBBCABF717E9FB4BCA6DDF2FF,9151.408632640201
Bael 2331DE5D2E9AE6A363574E4E401DA42D067C1D2D,9150.333175803404
dunnosomething 599A56FAB8E8AA8BB467AB730ADA1F123827E407,9144.605229993698
jit 9A8899831BE29422B2277897A9241D44B1C2C28D,9144.518824826717
lon 1AF52F3EB9054CE27C394F69B52A3451604312F9,9144.106253938247
angeltest7 EE4AF632058F0734C1426B1AD689F47445CA2056,9141.810806553245
bauruine111 E2CF09F998248C71139B24B2C92740AEDB1C6D2A,9141.017485822307
torricelli 6E642BD08A5D687B2C55E35936E3272636A90362,9138.607435412729
TorExitMoldova2 742C45F2D9004AADE0077E528A4418A6A81BC2BA,9138.21550094518
PlanExAU 1DA1836B2CC42D488901F08B44A6F452D67E1435,9137.983301827348
OperationUrbanWolf EBB799FADD615E93CA97BE5583E5EB97DD21E10F,9137.965107120352
5fd833ab 113184F9855AECB1D9BF3230A07408EC2767A62B,9136.904221802142
sarahmanning B872BA6804C8C6E140AE1897B44CF32B42FD2397,9130.07411783239
windeck 9118D7B770AADF989DD9C26D6D45127EF0F3B2DA,9127.357750472589
Unnamed 4648DBC0DBDDF68664AF5B0831C0A83A8F0ADEF5,9125.271424070572
Bl4ckh4wk 6DEC90D2D3227FD6B38069D5D31F7019D1B5227B,9124.18793320731
perky B53816C9F0FD58D5F583EFAA96E958A1723F33EB,9123.719675488344
Swords 5CA5EBA48EAD04CD1A031194EC10979B611C78B6,9118.116493383744
thanatosCZ 12FD624EE73CEF37137C90D38B2406A66F68FAA2,9115.048597983618
sinterklaas F17B5CE022C164202A00B3669EFCAB72CF80B93C,9113.433128544422
duchin AF1F15819AC766D6508A2B05DA989E99AB511F9F,9112.225267800883
Qayshaun 4AFCBEF6165D17F4814A288A89F5261DC03FC6AD,9110.898550724638
ShrubberyGreen 176A937253F6A2963992C27A98FFE4EC8E1C2B50,9107.503623188404
TimApple 375AAFD4E280B95136969E191AF4D9A1FA7C4FD9,9106.29670762445
UristMcDerpsNode 835D88AE990CA3A33A49F800F64ACE580F4C21FE,9105.675882167612
PeaPossum554 D0F09FA43F68E134B9E56743797D040F647174D1,9105.271896660366
tornasol 098B3457ABA31AD65A3AF47F61B623E35B3FAB2D,9104.21904536862
nx1tor D5C33F3E203728EDF8361EA868B2939CCC43FAFB,9104.175094517957
MarkTwain 8CCED391D2E1B6ED1E78769FBDCFB70E5C91849D,9099.49677063642
xzdsb C37BC191AC389179674578C3E6944E925FE186C2,9098.016855702585
TorCaspervkNet 080DF88A8F7E56AA606001A67BD66EC35396434D,9095.271424070575
fumed CC94399E90E965BA78BEB22FD4E7836578CB3CDB,9094.136814744801
milesrelay D628254860048533750411ABCF21F8245628D49A,9092.808837429111
dontdisturb 160434370FB00C82A0E14A4640A6801984B60BC8,9092.464949590423
garin 870D9148A25F84C138F72DC647ABC390ED34383B,9091.543241965974
RS1Lselectel 01FF9C8571D1C09FA8D2ACCE727D5530FEC10038,9090.840973534972
Unnamed BFCDE7C44DC8F222216AACFF46D3E28D722D32D3,9090.44502205419
scratchy 4914F34D7A201B66D97ED0CEF4CF2CF81EB17E8D,9087.974007561435
Aramis66 637BD268843638713D6FC13A92B3E36F4B5B0F4B,9087.039697542536
EdSnowdenIsAHero BD2CAAF6CA982D8B0BF73C7EA3E243F30AE9F042,9084.725346565847
Thorin3 47336971F3157D386DFDA136FDFB231ADCBDAA54,9084.607120352866
Schubduese E973E8628A3140729A147FDFFCBEC50043370E95,9077.701953371141
westrum 9A08E378EA3FA18183CB0522D7665550E1B42BB4,9073.64784183995
air123 A90D09004875D1D68EA654682C5D7DBAFA7B966F,9072.510396975427
Schniedelwutz 0783A7C2C5671CF7C25D8847A323598F003986C6,9070.092233774421
Mewse 345E03CEFB7BF04613FCA14532F38D1BB9EDBD47,9067.829158790171
bl1nk 99774357E7FD1F113F242C469D1D399D444AA51A,9067.327032136105
ddetor3 89FF4A0818D8BE9F8B71338D96A6B854F77F9FEC,9064.34183994959
HSB C5F76A7B459A68EDD255680325F6370B60E0BC3C,9063.083648393194
jonasBebe2 7202A9449EC084A305EB19A2A2A0E245FA8C111E,9060.86350031506
Bacon1 56DEFDD8CDE21A6FC7A45017AC3999D5255B6D2F,9052.84404536862
Tardis D941D380E5228E7B4D372AF4D484629A96DC48B9,9050.057971014494
wuglu 0ECB95A2DC5CBA3D3C6104125691C28F55D7CFC1,9049.82270006301
bigdaddyny 0BCCF364C4EE7338B6E920E63E951922C85F91F7,9046.555529300567
nt892 4EEE44AE922B30D0EDA06ABA1BD924CB43E8083E,9043.446124763705
AnonJapan00 8C4D95BCE64C6D9DA75F728EA20DC2D8B41F53FA,9041.227315689981
Unnamed BF5C0C5D3A1C6654FEBA5FF66B00734DF073DB50,9041.148235664776
fiedlerRelay18 B53CCA073616E30BA3376EC40577FBBBFB812C2C,9039.961562696912
tOr 62E436E252D3657D838AA2D3769530DEB0651BD5,9034.993698802773
MurrayRothbard DBE2B4B3AEE46467F74C5C50822920CACF3D5644,9031.930923125394
troy 67A4CFB98708FF2B4A72D6A8EFB0B6D0A930F73C,9025.932104599875
torthegrid D2CCBAF0664EF5C03C8FE97766E123F9CB5B3645,9025.842548834278
patatilla FB42FB640E51EE9E289FABA2A5A55DDEAC9C29F8,9024.667926906111
affinezeussv E690103F3E388A3D9C125936F1AE5C64C1A26D51,9024.065689981097
moeph 2757DFBECFF7B5B02680F5CE084A44FDBC08B196,9020.537964713296
toritico01 3A4D13F52A4C9A13AD60D94615D4C0B2F5F69E3C,9008.888390044107
Unnamed 532B5CACF517872EE720B53D71BC499C47964EB1,9007.215579710146
h4x0rs 8FFAE8E674BBABBD6DC03B2CFA53897612014987,9003.351291745434
TorqueQC BE5D14F0077E7CA33C9C8D357A8C9E5F18FB2F90,9002.60066162571
jkVR 66905A83A4858A4DD075AEA0514377A9F59E110D,9001.702741020794
snap277 17BE06DF364746B805F3A7A97853A064010CD32D,9001.468336483931
CCrelay1337 131FBC8A3D4B44DE9B258ADC58674082B1E06D2C,9000.605781348453
tagos 9AF8B24D173DE688018A6BDD424FBE90676CCCC6,8999.830655324513
uvemode E8190CE8404A513EF1A43A13E95B3EE9FA6DB0E5,8999.284420289854
hopertor 11F096DE2199E8812FFC6B9FA2E5B1C474399EFD,8993.858223062382
vlado A066E7983758C7CC0097E16ACF4F7B71BAFA44E9,8990.474322621298
superpandafrog 5463ADB77F85CD0D6C799D454ADE361211A88906,8988.935806553247
MrSolanRelayv2 D6994D05EB6091449F7DA761DF0E503B0364362C,8985.613500315061
Unnamed 8B0D8D35EC9BE90675E1D054DD7F52F555C80085,8984.497952110902
FreedomForSnowden CC0107079F459D6B45EA0A40A00087D8D23D25BE,8981.753386893508
perwall A7F6BCC0C082D9EAD7B1FCA495F5495F5D5706DC,8980.229836168872
Rigel2018 6AD6D1CBEEF6D61C223A04E70A280153CE7F9640,8979.933443604285
youedittheconfig 568DC66FB6A6E7BD462CEF97A333ECE3B97D074A,8975.61709486166
Unnamed 7A9EBE2F898F0C04C11D8F7CB172989E7616B22F,8972.715894770005
torpedo 0A9771723D8DE2E015718303DCC8BCD88AFC620A,8972.318919344678
SPARTACUS 03C8B603AEBEC0AC4C1F73E3B0CC96A02A04D83D,8971.3968178954
angeltest2 3B07C500AC17E7B5A1EE616613E104A094AB87F3,8967.157057340895
demang 327F5823438B8EC86EC33355C147D8455AB1C14B,8965.831915563955
jJbzwynG 5FF02D4113F0A6888D0A2EE6C57C61A158B7550C,8964.893194706996
alnutt 8DC832ABDC9C97B8B71F74AB041D3CB3FA9578AA,8963.28063957152
mdarder B3BA35E2A6ECABFF801B4BE2E861053C0C4D694F,8959.458333333334
BenjaminDover 37B85DEC35DC1FE565D825544CCDA1F916F99189,8958.689744801512
keith 77F8B357301C68DEA96BBAA60C07676E3E161F54,8955.906505986137
saberrider2008 D8733048FC8EC9102466AD8F3098622BF1BF71FD,8952.9722747322
cCc 98BCA63DD82E13A637FF8D0EC28135663DB08CA1,8951.83538122243
ViscaCatalunya 26CE4762CC6960B9A7252756E12B2A00C2280D08,8951.369643982358
aaron0x10c 04C3468BE24740347CBCC00534C940DBCBCABC82,8949.022054190296
tie2ooK5 77DD258F0D58792E0DCBDAA0BC66A1DC5F8D84AD,8946.171471329553
torro A0E3D30A660DB70CA0B6D081BA54D094DED6F28D,8941.405560806554
ogopogo 557ACEC850F54EEE65839F83CACE2B0825BE811E,8939.95652173913
malekalcom E6C04728E9339DF22F331B7017D4A7AA3F252F0B,8939.743856332703
Magiville 6B5A63BFEEA8EF58DA812F4F05BE98C869809DFB,8936.976055450536
pangea03 F21DFB7CCD5EEF3E021086EC96EF7CFCAA72F4F3,8936.58813799622
cairnes D2F4DAC5918BB082A5CFAC5275B29FAC9B399B2B,8936.198330182735
czrpYOL8Pp 74CA16F4687A8D619B0816C521B05E4F3F365113,8935.07222747322
LebLibraries 27A5FD22519F0AF83927CEF1304EE19484247582,8934.296628859483
LadyTremaine 03FF9FCE950F1E7B9B53547FBEA186658FAF61AC,8932.740075614363
Gihkal 6E2256A26DD4A31746DF3B70F223E5A3CE03F92E,8931.96195652174
idisdlagjnldf 01C742301E28ED154D52969B9F669C681322466B,8929.993620037807
nameless1 B8E514ADDC653D61DE1FCB67821BB0303778782F,8927.2202268431
darrieux 25B694EA95F825F156C5DAE5607B3375E86C0C4E,8923.449117832388
kima 54A35E582F9E178542ECCFA48DBE14F401729969,8919.2102236925
demogorgon 116DF23413EC4A5B596A618F7850061CE49943C0,8918.434625078766
cx10TorServer 96B358744E1DB0D6DBB96D32C27F91E9F695275E,8917.527646502835
qjwniwqedqjd AE10AF16BFCD02B3CC68B0ABA41FADDC1C728661,8914.794423440455
Coderi 2F13570D016AF3BD7FBF544FEBEF7EFA3B147CDF,8912.01843100189
RadioMineOver 090D9C16DC1A1A9402E7945E389DD445BB239BED,8910.5872715816
Lule FFA72BD683BC2FCF988356E6BEC1E490F313FB07,8910.3511342155
pizzarelay C7E50D7B76B0E7616DFE07EB834DEB0204A64322,8910.123267170762
LawyersGunsAndMoney A25F6BDE6E5E45555E2FCCC4F50460A65544D61F,8908.981253938251
Dozer 181DC60C824EB562761FADADFFB7F1E18C19E96A,8908.87043163201
Voyager DF81D831D4FF686F52C9ACAA9EB5711F95BF4DD4,8906.660522999371
CHIPrelay D0EDC58A0E7D7FE28A1A5E366260A80AEF9BD448,8905.863106490233
torte 63B32F7E5389E8DBC5E1BCEFE48312DA7CCEF5D6,8903.104836168872
PikPikMikMik 6EDEB32D0B9EEA2E85C310B67AD64668398402FB,8898.829316320101
BlockHouse2 CE83524360DE9A55FBDE87DEACBE9F2ABF208E1A,8897.221014492754
AutonomyCube 08CA459608873805EB88CCD5EF0175247AD66118,8888.392722117202
WonderLights 8A7ED2A15BE558552DF5AC95C2DBDC0DE0621AF6,8886.376496534342
Unnamed 95A30F58E3DE3BE75D5CBAF7426BBF5786F2C1E3,8885.952741020794
BienwaldKA01 77B8255CD2A608B962DA4423B8CF49ACFD1E21FE,8885.18793320731
supportor C5983A1D043E49FE9F17AB73D3574189EC02611B,8883.948251417769
Tiny 3BBF9D98C7D058D7C2E60F6BA5BD574CB4F3FE26,8881.131222432261
ThisIsUs 5935F0A9128915D77CDCBF9223FF892A3FB39219,8880.423913043478
maisterikabalakki 2FDC71A2F57B8339FE1182B386EDCB71A2EDDF83,8880.04056395715
rortor1 8FF24DC61EA335CAFDD5699A937AD96D594E5904,8879.149102079395
whoopsie E577304251F48A85CC0039B659698C7673F721D3,8878.032766225584
torelay3601 2E102FD6C3102E1AD3430FC33556A2F03A7553F9,8875.63902016383
Brixx 5924EF84AAD21073CD58515D1643553A77D7B35F,8875.240626969124
yoshihisa 4A0E54E69343B7CF6138C118843CE860E8511F78,8869.95413372859
tor0dehetzner9002 51BEC1A4CBD6261DD3AEA563F49985E203567C1C,8868.42556710775
Unnamed 6FB41ED1D68FCC399DCE81600CE30360DCFFE263,8868.163358538122
yuicat6 EC39A70ED6D3C8EEF7505CEAC7AC47C3B61034EB,8862.832729468597
peql293884 EF4D8571D6569C67A3E97B356CBBEBC19473B34F,8862.218100189035
kakeboksen 648F20B54CF719E6D02FAA07A8DA6CA1C7EEFEEE,8860.617674858224
romanticdarwin 63E3AE9FEE0FBC07E30F1D89267EE38DE2FE7083,8860.394927536232
d0dak 016093EE4BAE9AF473FC0C811A9D10FDAA9CA34B,8859.957703213611
basajaun A0D28B45BCF1799F56E5D245DE6469C10D1F4C25,8859.560412728419
Honkler 96DCD1D17C1F0FA4DED207C148E54C0A55553076,8855.537964713296
Sacharow E79A58AF0DB93B90F97B48963CC4729E4CFA43C5,8855.428481411469
luk4 AF51116B72FFF27806184BAC7DF61564AB7E5C9F,8853.689981096406
PankyPL1 316DE45EFFB53671C9FD53CE0992952846709A29,8852.498267170762
TimeTonight EB5399537A3851487371C34E31E2DEFE6503B431,8847.585302457464
TOL6 BEBA52AC89045D6EAD68E977DF3F98BCF8330AAF,8846.847511027094
bauruine51 B8F9174489CBCF8B4ABCA7A538677954148C281D,8846.149495904223
viktortan FE1AF5E909002134BFF834F4AD5E1DE723779002,8845.740784499056
BNode 778F349E43942C0A07678E992C9B5AFD6D2180A1,8845.684467548834
eclipse12 2DCEA7E830BB77C9B332EEB7C1501A5EE2BA0001,8845.455261499685
bridgyvps3 8C4AFD0DD640F64EE8F3A6832CFD87C64B2BB0AC,8837.360034656584
tor BF2E2EC1AD3711E4E068C9CE85568A960BDC59FF,8832.520400126023
Unnamed 6B2CF31C7F935224BC2285D1F8A93A208C719C43,8830.21502835539
NikowskiNode EECADDB0CBB5725D4DDFE3D7E734E8261E0E9D09,8826.21802142407
smell D601A558FF98768751DD907B8C9A7863F2B3D670,8825.67422810334
dao 1F6ABD086F40B890A33C93CC4606EE68B31C9556,8824.785680529301
rgiad 60E4C5E306D2DB22890EE24A09F9B6C30AF396A8,8821.99692816635
rs1 943494B38CF74FBDD31D26D92D66D53582454E2B,8821.945967233774
SetElement EC0FB103D6035EA3E8F88AA1003EED2F43C027E5,8816.228103339636
puls3r3lay 96A098DB8C8771380F3F47FB04EDECBB91CC62D4,8815.707388153749
vonMaurer 7E27937D9B37C51B8D5C927E0D3F3B9E841BDEFE,8813.687460617517
camus 809440FFD575696239DF53F45D49580E4E613395,8812.394533711406
Assange013us 215616527FB97ED5BE0BF8D2166BDB44EEB6A840,8811.323251417773
victoring B33BFA9AA0005730C1C0E8F7E6F53CF3C5716BD6,8810.793793320732
Unnamed 5FB17DE2E897625CDCAE99A9FA7689ADE2F4A699,8806.927378701954
ididnteditheconfig 574063B7AE1D3F136C23D3F42A613651D03A4A08,8804.368304977948
lazylamerlimur 4533E42DB9384EEE53BA245D5D8019F8B6160781,8803.753623188406
esko 23DC295D771D51DA981008D1B9702A03C64488D8,8799.582073093889
asrelay 249B8CF5AD6977923574DFEBD318A36E5884A114,8798.804269061122
spargel 530277866466A1425F43A73DBFCB5FC7410C9852,8796.71951795841
Unnamed 12A904F469315D6B0E10E8298CDC88AC01E13B62,8796.508349086325
eclipse05 DC26790B303AFF12256AF7D016BAA70C8A883450,8795.82900126024
yatr 36414078C521BA19168260F6DF23C97995976289,8794.408790170131
pablobm007 C5AF11B595BE211E42D1A121ABEC89515D3B0CBC,8792.960775047259
else 5EC428F66B4C1E6715E53457ABA91951C73E3D8E,8792.803875236295
lab6hourietcom BD521F794BAF6C29B8417A083283D120E758364E,8790.89902331443
0x64657573 2F77315CAE477550E47773BA5B1323F7FFBE3A3E,8790.414303717707
manette 34B84952AFCDB00444F27805A5EDEF5F7DD549C7,8788.292926906111
ayb 28C52CDBB78DA46124DA62EC1D6796689E719210,8787.694076874606
grumpytechie1 4CA64E677ECFF23B138CFE70A6A02E94BDF3A805,8786.401071203529
engee 903044B185D293317A0CB4E7EB7FF898B076E3CB,8783.245116572149
angeltest24 401A66747713038CEEF6ED28C8AFEB70570EEBCC,8782.521739130436
Dystopia2 C0BE4556260846E4BAD7608E1E5ADFF80892C28C,8779.925803402644
RelayNameArm 66840AF5036648AC7486889DDE42F2CEEF2240E3,8779.882246376812
debrouillard 4552CDA03B44F6DC90370BD08EC24FE6F92F4067,8779.868226212979
Atlas 9BAEC96D8428D0E157D6BEFD05A4D78D1D275327,8779.587114051668
Kitana0x00 786ECA0A66DDC507672BF5987985D9F6E811E79E,8776.80072463768
KingJasperTheGreat 3F7DB015A6FEB4AFF5295265605E6AABE58F72EC,8773.816162570885
FOO CA55B8D71FD251B096048A225374C4FD6FE4D605,8769.688642091998
alliumursinum 57B700EBEA3A0F6D38BF915F58B86C017037E260,8766.935333963453
king DAC5521A7D585604614FC78B063724A0F3D4F23D,8761.134688090737
northwind01 A1CACB4C34FBD0EEAB97C99AC8DB34AA4A3B5509,8756.913043478262
AutonomyCube 72D97DE720AF169EFEEE73A6534D78BAC158494D,8755.70667926906
ididntedittheconfig B0F17A56FA8686CCB33D3F302FC40F06F463B4AE,8753.900598613738
darmok B923D15EDF4E7B1261876860D51FAB907ED18347,8752.487870195337
ventilaarexit 87DC8D1BB35F6D3AF726B0BADC38D65B0A76AF1B,8747.50811279143
Konditional 2B5E502536A436FE36DA2C6875F4C77F3593B37F,8744.170683679899
Chandra D8EC98313086E3C85B578E73E560F409CC959EC4,8741.169738500314
tormeansgate B4221A8C6FC83C1860366A035DF47491A32A9185,8739.4384057971
Unnamed FAF47BCF025C47F24E8422CB091945441A9FE6BC,8738.449511657214
Unnamed A5866E3505E93D2D0BF391D1FA28931527989827,8738.215579710146
torvhish B5489D6C57192833B13B9634524552CEE38124AF,8738.176039697542
twinky 6C251FA7F45E9DEDF5F69BA3D167F6BA736F49CD,8737.71565847511
Technodrome E1A649E1974EAA78D4DBA51153F5F3EF30269318,8734.697936357907
Knowhere C2F653A5CEE30C8D5713FA4AE7F75E992A479196,8732.200378071833
machpolitikch 3E99B284A35D89CCD963D82D4633E8B035E9408B,8731.098928796471
DiznayRelay02 36BABBBC06E2BF9D2C992371324B95B812E10A40,8730.697621298044
riuriu 0AD5DC3C47CAD362E5682F7FBD5E2E28B2D49899,8728.986058601135
iii E00A1E4981C85039152E98E2044D0D7E12020B0A,8727.753308128544
lattera AC28D573C16BD0C7D42AA70976BF36984A1E4DE0,8724.520557655955
angeltest26 40108FDFA40EDB013F7291F3B4DA3D412ED3A5EF,8722.30277252678
BananaNode03 322BB33F4887230B0767F54BA08A450B68D777F2,8721.158238815377
irons F0FCCA6EF32A8D7C731D5624E6FC64E03F53D570,8715.232120352866
crowcastletor 5786D04C5A2885D19E606F13C4203F60AEE38110,8714.689508506615
AuroraEmperorTorTwo B70EC4BAADB412FDB5DFA6FDC16D3F46E1ADF761,8713.288831127913
idideditheconfig AD147986D033DF9D46984626212AB2510D9634D1,8712.551118462508
Kepler62e 8CBA4708874585C45D391727855E623848B0AB65,8712.063720856962
NSDFreedom 924B24AFA7F075D059E8EEB284CC400B33D3D036,8711.438799621927
eclipse06 50F6216AD70E26B9FE70808380A1754BDF3DD0E5,8710.091052299937
mdfnet2 80AAF8D5956A43C197104CEF2550CD42D165C6FB,8708.72140831758
pnwtor 10C3CCFA39401FAFE426F54A12970E7094DED715,8707.031033396346
LeonNet 77B88F748E4067DD198BC0FA331E118DA211338D,8706.86145242596
pellidos 1E1A7C9134637383BE653C41973995A229D81595,8706.160365469439
pikachu 95EFACA18E34C260DDF749596B977402594E6739,8700.525362318842
colosimo 0B25110BA3473A6DC04AB58A3A0D5E4D6922A0E0,8699.820258349087
waltw AD1DF73F5501F51FBE4F91AE1DA8E6AC0F9B96F7,8696.645872715817
MLTorNode EC44F29C633838897E69375287B37FDE9D88041B,8694.04938563327
MooTheCow 07C536D732850E3ABBB51176FBCF9E79FC2C6E7A,8692.823093887837
StriveForFreedom 55403B9653A81F68C39787E000BD9F97E1F3B250,8691.432104599873
c0by 3782F48481045AA7247913637EACE9E7225CF14D,8683.799936988029
whatnick2 A1688972E4AA4F24C4C9AA2372CD387B82834C40,8683.596644612477
TrinityDDh39 87939ADEDEB8910A4309708EAFDB394A98335310,8682.990233144297
torfan 7968BB694D05C0337227862CCA2207D66D7AAF10,8682.715185885318
VSIFsalyut4 AEDE403BD0B7CE114F5B3BF5D33B15C6B9001BC2,8681.450378071833
WillyJamesRelay 15687DD0302653C972B2143B1DEE752F62A0AF83,8679.056553245116
TheCube A6277ACC55DB0A488F615B9672427E0DD1B4F87C,8677.966052299938
torgwthem 2658F6FEE0DF1DB8F47A062082DED464993C6529,8677.614918084437
Unnamed B2CB9E5C80367C9026A806EC4801E22425AA7E8A,8674.576480781348
artikel5ev4 26C28F29B611DF4DE23ACF5D9DC1EB4895EF5E8B,8673.923676748582
alexiasrelay1 D8039A9FCF40DB096A73092280E0F2E07DF0B863,8673.493698802775
Unnamed 3CC682C68CC77D4189BF690EF24E64DDD4733620,8667.812303087587
baikinman285 1789E65D5DE8365EE5B0A6AC962104F3F4D2359D,8665.311200378073
itsamazing C0446FB4D3C0745CCF33B52BF549F9AFD66AFD24,8664.766540642722
KherNl E0B3B10226F067A1B215178D19A19EF311E7FDC3,8664.14713295526
SumomoRelay 395CEC4F978857B1169DA78CF1208FD13B715FD0,8663.257246376812
Spacepark E96C071A67833C2C93D74F7C84C99148E15181F8,8660.407766225582
b0rtje 34F3D026A68CB0C53621FE4EE387FAC1296621D9,8660.19399810964
hatcheck 2659ACAA140B6845E38F189B4080817B9819EB9A,8660.180371770637
comeandgo D51B2814D6B28295FEA487343B3767AE8A075421,8660.022763074985
Unnamed 71C924A772F69451FE97FE5A9025DEDDEF3DB664,8657.94281663516
bartleby02 85041E7C5DF043B03F2C19421998F1751C002E49,8657.478654694394
Tor4ahchaino C0D1D22D41CD6C397E905B95A9B4BD348E8DD2AB,8654.75149653434
BraveGiza FBC2856A48705F3ED17E504F8FC89EC6433ED25D,8654.19565217391
BraveKhafre D35682AB6E29D91AA030E03A9BEB42700D96A1EF,8652.108774417138
mistersixt2 079E117E0B808484646CA7715F52F6FFC831EF8F,8650.622400756145
